iteration,gini,theil_l,theil_t,atkinson_25,atkinson_50,atkinson_75,num_zones,avg_num_blocks_per_zone,min_num_blocks_per_zone,max_num_blocks_per_zone,mean_zone_pop,min_zone_pop,max_zone_pop,mean_zone_hhcount,min_zone_hhcount,max_zone_hhcount
10,0.1955856413994295,0.06317144138600536,0.05939180981497612,0.014978007319082609,0.030196214884641526,0.045621629814318276,168,68.06547619047619,15,153,6706.273809523809,2052.0,9939.0,2832.815476190476,633,5054
11,0.19490137179233966,0.06368436767951034,0.05912569784221294,0.014956911385765048,0.030247406046612357,0.045840567507226204,168,67.78571428571429,22,139,6706.273809523809,3912.0,10032.0,2832.815476190476,1115,5061
12,0.1973094118200665,0.0656133271970821,0.06068560502739712,0.015362648007299473,0.031090356970316257,0.047151532621088066,169,67.43786982248521,18,132,6666.591715976331,3196.0,9401.0,2816.05325443787,1290,4869
13,0.19315899785962493,0.06363379628435592,0.05865212797149717,0.014858253607250238,0.030098805979265064,0.04570458728328686,170,67.2764705882353,24,142,6627.376470588235,3601.0,10683.0,2799.4882352941177,1417,5586
14,0.1953964488282217,0.06375568741436603,0.05939752856979712,0.015013346288038076,0.030335468606026872,0.04593288433083609,170,67.54117647058824,17,135,6627.376470588235,2855.0,9022.0,2799.4882352941177,664,4754
15,0.195445505426563,0.0641394528585536,0.05960620062561938,0.015074378897847018,0.030475868902842707,0.04617228367263149,167,67.25149700598803,18,135,6746.431137724551,2987.0,10654.0,2849.7784431137725,999,4947
16,0.196629047379419,0.06447344531915465,0.0600379007079433,0.015178607479834239,0.03067243796532071,0.0464415615735323,168,67.43452380952381,13,134,6706.273809523809,1224.0,9548.0,2832.815476190476,418,5001
17,0.19503108067656186,0.06384389481422623,0.05934495454847849,0.015003764405176812,0.03032939622186992,0.04595364458147666,167,67.76047904191617,24,133,6746.431137724551,3803.0,10692.0,2849.7784431137725,1369,4813
18,0.19204652937631383,0.06151840914312212,0.057535021261445995,0.014531141923743496,0.029339560976524015,0.04439544046462196,166,67.84939759036145,15,129,6787.0722891566265,1883.0,9951.0,2866.9457831325303,738,4833
19,0.1957519338014956,0.064378594457985,0.05968573592140126,0.01510447066304621,0.030555205549143594,0.04631750842045057,171,66.52631578947368,17,140,6588.619883040936,2780.0,9647.0,2783.1169590643276,237,5387
20,0.19740059655779194,0.06528018845294352,0.06067494529896149,0.015343950376966786,0.03101692737475681,0.04698184251622939,170,66.81764705882352,26,132,6627.376470588235,2898.0,9414.0,2799.4882352941177,1493,5233
21,0.19359996398415752,0.06237576272549232,0.05819609758948238,0.01470920187038205,0.029716973961666948,0.04498549453359524,167,67.69461077844312,20,136,6746.431137724551,2295.0,9280.0,2849.7784431137725,795,5185
22,0.19699809883298286,0.06512189589041693,0.06053483742363727,0.015304935436535438,0.030935417641128726,0.04686144434076067,171,67.06432748538012,21,135,6588.619883040936,3218.0,9549.0,2783.1169590643276,1389,4648
23,0.1978589232025075,0.06599911112345451,0.061110943993168104,0.015463576907036924,0.03128272338362581,0.0474290146240568,172,66.84883720930233,22,128,6550.313953488372,2807.0,9179.0,2766.936046511628,1008,5354
24,0.1955648140977712,0.06376856708320199,0.059453388898481174,0.015022300486786433,0.030346001843106984,0.045942471357818815,170,67.35882352941177,21,140,6627.376470588235,2734.0,9783.0,2799.4882352941177,837,4705
25,0.19484799738383224,0.0635224356839954,0.05913328966782667,0.014949461659842123,0.030213062513509747,0.045758568888187634,171,66.60233918128655,21,134,6588.619883040936,2208.0,9384.0,2783.1169590643276,1245,5402
26,0.19436376889429988,0.06329985674464761,0.058916389182436676,0.01489373881120859,0.030101166532525925,0.045594145092823,170,66.89411764705882,15,137,6627.376470588235,2684.0,10284.0,2799.4882352941177,747,4866
27,0.1946552169784673,0.06370297582476561,0.05906341567460618,0.014947609277771057,0.030239751778153745,0.04584284010058415,167,67.74850299401197,13,168,6746.431137724551,2173.0,9412.0,2849.7784431137725,760,4902
28,0.1956088060556363,0.06414888080559361,0.059560709439249404,0.01506820734446479,0.030472112765310366,0.046175513519039035,171,66.67251461988305,17,135,6588.619883040936,2088.0,8936.0,2783.1169590643276,1017,5721
29,0.1938741354841657,0.06382383910381342,0.05889739829411768,0.014914659012060683,0.030202157461455603,0.045847292896878944,167,68.07185628742515,10,139,6746.431137724551,1188.0,9431.0,2849.7784431137725,601,5163
30,0.19241666323012316,0.06209218425182945,0.0576354920790988,0.014582312579395906,0.029495980533528976,0.044713869686029195,167,67.4311377245509,21,148,6746.431137724551,3614.0,9359.0,2849.7784431137725,1136,5403
31,0.1966386074636282,0.06533891455766505,0.060524615002589925,0.015313582982740215,0.030977974217300086,0.04696748914222182,169,67.30177514792899,20,128,6666.591715976331,2728.0,9582.0,2816.05325443787,1033,4979
32,0.19605639877564285,0.06520296659111065,0.06018335685203292,0.015239703814786787,0.030855499731196945,0.046825723100653804,171,66.71345029239767,24,136,6588.619883040936,4499.0,9019.0,2783.1169590643276,1328,5798
33,0.1949815566774129,0.06328089453680139,0.05914902253048996,0.014938248880031813,0.030159871169329944,0.04563292614450132,170,67.20588235294117,22,135,6627.376470588235,2929.0,10179.0,2799.4882352941177,569,5077
34,0.19466042367916722,0.06287674212263124,0.05881961681605716,0.014856487502914573,0.02999311060075882,0.045370081465442524,168,68.25595238095238,29,142,6706.273809523809,4356.0,10142.0,2832.815476190476,1463,5864
35,0.19534865500443252,0.06549422279130543,0.059994433901578416,0.01521579082140534,0.030861241989887267,0.046926126569566184,167,68.11976047904191,16,154,6746.431137724551,1958.0,10446.0,2849.7784431137725,763,4826
36,0.1966311519168224,0.06521680916618088,0.06050265173772063,0.015303947305211119,0.030948586655207055,0.04690471895262216,172,66.36627906976744,18,139,6550.313953488372,2987.0,9171.0,2766.936046511628,641,4638
37,0.19452735250310765,0.06220395323323715,0.058508532535969014,0.014758262832773372,0.02975564876508585,0.0449536059919281,173,67.04046242774567,26,140,6512.450867052024,1904.0,9100.0,2750.942196531792,869,5140
38,0.19631902551061228,0.06548377179442479,0.060302741641644134,0.015281207813966025,0.030958725788399644,0.04700513377847515,170,66.91764705882353,22,128,6627.376470588235,3861.0,9460.0,2799.4882352941177,1693,5634
39,0.19309038607531384,0.06226109426222228,0.05809178238468171,0.014679869264430767,0.029655244783764023,0.0448948610787403,171,67.01754385964912,24,143,6588.619883040936,3642.0,9225.0,2783.1169590643276,1035,5038
40,0.19583098978075078,0.06489381970126273,0.059920818335193825,0.015172353025863727,0.030716899422139177,0.0466123079212486,169,67.4319526627219,21,157,6666.591715976331,3211.0,8618.0,2816.05325443787,1506,4628
41,0.19343338467968532,0.06327509391569444,0.058488870807837115,0.014805390528831897,0.029969413287103452,0.04547820021046278,171,67.25146198830409,23,142,6588.619883040936,4082.0,8771.0,2783.1169590643276,1301,5284
42,0.19703789922006024,0.0658015918245971,0.060821641992361945,0.015395130658899858,0.031157162237207436,0.04726294946426768,172,66.68023255813954,15,167,6550.313953488372,2574.0,8996.0,2766.936046511628,1121,4817
43,0.19159428900478062,0.06312422603957514,0.057816687833296534,0.01467406338357291,0.02977691270957017,0.0452865456173247,172,66.73255813953489,15,135,6550.313953488372,2256.0,8918.0,2766.936046511628,954,5701
44,0.19590822655334122,0.06443611076753349,0.05986628684100022,0.015140792235009637,0.030611504115725552,0.04637919157292081,169,66.71597633136095,26,143,6666.591715976331,3282.0,10222.0,2816.05325443787,1503,4672
45,0.19283699244121755,0.06251725381362677,0.05812962803790047,0.014699294628571224,0.02971792885311164,0.04502988499317062,168,67.71428571428571,26,132,6706.273809523809,3563.0,9879.0,2832.815476190476,1341,5449
46,0.1938767097621998,0.06379542373943534,0.05870430853511205,0.014875552699151418,0.030142882175698826,0.045789882295513284,169,67.70414201183432,10,138,6666.591715976331,2058.0,9861.0,2816.05325443787,627,4982
47,0.19240546581768572,0.062203020452476714,0.05774339532003838,0.01461039323111013,0.029553092408322268,0.044797904329887395,167,67.91616766467065,25,132,6746.431137724551,4377.0,9828.0,2849.7784431137725,968,5241
48,0.19538971036674407,0.06419972962619903,0.059671660752376315,0.01508956189861732,0.03050478492522346,0.04621469991567129,169,67.41420118343196,20,131,6666.591715976331,2580.0,10018.0,2816.05325443787,937,4834
49,0.19100549419183768,0.06169452061532189,0.05719315102222411,0.014468317662696073,0.029270940922022204,0.044396554847119685,167,67.53892215568862,21,139,6746.431137724551,3043.0,9800.0,2849.7784431137725,1584,4730
50,0.19065402502563564,0.06101314748675771,0.05666141007284979,0.014336623370890922,0.028999892650041437,0.04396187745462987,167,68.35928143712574,25,148,6746.431137724551,3739.0,9750.0,2849.7784431137725,1379,5152
51,0.1936765163502264,0.06219919909318322,0.0583058586296306,0.014718476100740507,0.0296999898558441,0.04490891422204646,167,68.34730538922156,24,132,6746.431137724551,4427.0,10404.0,2849.7784431137725,1312,5237
52,0.19643196506290048,0.06482115339033868,0.060126979772978886,0.015208060606793694,0.030755014687129822,0.04661684714444492,171,67.5672514619883,17,143,6588.619883040936,1985.0,10067.0,2783.1169590643276,809,4248
53,0.19595009646224834,0.06402426830386901,0.05972063635523201,0.015087847270485955,0.030474075975269632,0.04612908150148143,171,66.65497076023392,19,129,6588.619883040936,4312.0,9275.0,2783.1169590643276,898,5011
54,0.19240559357835085,0.06164225153192496,0.05756035231388218,0.014543314585772738,0.029375405342733973,0.044466156630485254,167,68.53293413173652,20,162,6746.431137724551,2605.0,9746.0,2849.7784431137725,1173,4813
55,0.19561610400157597,0.06534808917502172,0.06003690606773463,0.01522217933958947,0.03085741599257097,0.046880660219794756,168,67.49404761904762,27,146,6706.273809523809,3525.0,11160.0,2832.815476190476,1443,4915
56,0.1918382970623247,0.06195589477201705,0.05752142462199991,0.01455249978530726,0.029434696123707416,0.04462004939503483,170,67.02941176470588,22,135,6627.376470588235,3297.0,11407.0,2799.4882352941177,975,4972
57,0.19525945465112313,0.06326825184489812,0.059103847009720066,0.014931010918648235,0.030150976373068517,0.04562390913569314,168,67.95238095238095,27,136,6706.273809523809,3923.0,9697.0,2832.815476190476,1264,4668
58,0.19691577051320566,0.06481907231084842,0.060397520572131824,0.015263762876771336,0.03083636945144652,0.04668311958323512,168,67.32738095238095,14,138,6706.273809523809,2887.0,9526.0,2832.815476190476,1120,5043
59,0.19413612734730937,0.06282302268773075,0.05858638421045871,0.014807106320287144,0.029915216406234513,0.04528979438358771,168,67.99404761904762,26,143,6706.273809523809,3410.0,9256.0,2832.815476190476,1370,4982
60,0.19526325669881806,0.06404844566856088,0.05935198334578285,0.015020277586946795,0.03038782716516364,0.0460728064999546,170,67.61176470588235,19,129,6627.376470588235,2833.0,9764.0,2799.4882352941177,971,5242
61,0.19657785523445062,0.06483106813346347,0.06024152636048822,0.01523084491733262,0.030787770511454093,0.04664536108118422,168,67.95833333333333,23,132,6706.273809523809,3242.0,10460.0,2832.815476190476,487,5332
62,0.19736108340012204,0.06693495161322127,0.0613846355733071,0.01556395550093681,0.03155515310920365,0.04795642211291895,169,66.85798816568047,11,137,6666.591715976331,2101.0,9640.0,2816.05325443787,793,4979
63,0.19744287983425518,0.06680906437616989,0.06109324431346576,0.015502670788959283,0.031454170722367225,0.04783623447655816,168,68.10714285714286,14,130,6706.273809523809,2921.0,11005.0,2832.815476190476,1072,4804
64,0.19345439746974089,0.062036092356832,0.058160140885276976,0.01468123224243112,0.029624430813579683,0.04479457949705401,168,68.42857142857143,22,142,6706.273809523809,3276.0,8913.0,2832.815476190476,1219,4907
65,0.19229201176468178,0.062100948870058514,0.057615719513311806,0.01457918082966847,0.029493549975918798,0.04471567156077605,168,67.81547619047619,28,150,6706.273809523809,4116.0,9656.0,2832.815476190476,1213,4901
66,0.19614264516444027,0.0645247812520848,0.06000853514182548,0.015172342169562203,0.030666712235298377,0.04645101081446057,169,67.2189349112426,18,128,6666.591715976331,3140.0,10860.0,2816.05325443787,1161,5098
67,0.19093788912820223,0.06008494806063439,0.056354091358374866,0.014228814859456262,0.02871639219890676,0.04342593311741216,169,67.25443786982248,11,127,6666.591715976331,1271.0,9474.0,2816.05325443787,462,4582
68,0.19879294626356508,0.06668872509048633,0.06172883581793296,0.015619086576240226,0.031596750032063414,0.047905892479155665,171,66.98830409356725,26,140,6588.619883040936,3353.0,10099.0,2783.1169590643276,1314,4664
69,0.19108011169731404,0.06273623507612137,0.05744553541969201,0.014577263956226383,0.029580479708933738,0.04499708401495084,170,66.93529411764706,21,135,6627.376470588235,3068.0,9405.0,2799.4882352941177,1180,4424
70,0.19440237086763448,0.06271272166905463,0.05871201303379705,0.014825590575653025,0.029924480218530225,0.04525930020852287,168,67.52380952380952,22,126,6706.273809523809,2628.0,10485.0,2832.815476190476,608,5215
71,0.1938525516555317,0.06322763079915096,0.058618853173349784,0.014830301749444774,0.030000039905716647,0.04548838979099801,167,68.74251497005989,28,130,6746.431137724551,4019.0,11203.0,2849.7784431137725,907,5502
72,0.19283725787907832,0.06198239074240814,0.05793542643137306,0.014632546955446801,0.029546109549179467,0.044712828991525955,170,67.11176470588235,12,142,6627.376470588235,1536.0,9783.0,2799.4882352941177,293,4767
73,0.19831101938458853,0.06524875502815049,0.061014746511178934,0.015407901303409521,0.03109983419794049,0.047034695304975616,170,67.46470588235294,22,136,6627.376470588235,3896.0,9092.0,2799.4882352941177,1255,5284
74,0.19409750233814863,0.06288330607338556,0.058550061872077064,0.014803016447742179,0.029918132491482452,0.04531244073508012,170,67.12352941176471,22,130,6627.376470588235,3466.0,9842.0,2799.4882352941177,1475,5260
75,0.1941901703747578,0.06268450707028714,0.05856569823036342,0.014795854835832345,0.02987978110032352,0.045215545711532634,169,67.43786982248521,23,123,6666.591715976331,3682.0,10055.0,2816.05325443787,1637,4392
76,0.19605222391730176,0.06489965729101546,0.060115248315130626,0.015212032871935288,0.030775594532133077,0.046662888492535304,171,66.76023391812865,15,151,6588.619883040936,2363.0,9504.0,2783.1169590643276,629,4767
77,0.19705720997346585,0.06532768578478497,0.06057445170335716,0.015323204755719577,0.030990085063837713,0.04697320582690567,171,66.53801169590643,17,144,6588.619883040936,1546.0,8792.0,2783.1169590643276,830,4545
78,0.19371954184969864,0.063320715285048,0.058702353203160064,0.01485548008824511,0.030054397711029912,0.04556723474741364,168,67.61904761904762,14,149,6706.273809523809,1871.0,9187.0,2832.815476190476,483,5502
79,0.19357034986818802,0.062426166716278216,0.058193371707312,0.014711433758202164,0.029727559841241202,0.04501099465377423,166,68.30722891566265,14,119,6787.0722891566265,3150.0,10854.0,2866.9457831325303,779,5258
80,0.1958964962487815,0.06544772357703071,0.060144202527740505,0.015247788959177,0.03090624258177166,0.046951278638033944,169,67.00591715976331,13,130,6666.591715976331,1910.0,10815.0,2816.05325443787,817,4578
81,0.19167042745422067,0.0614028870582236,0.05714898367184441,0.014449430685885,0.02920910864464299,0.04425434339247525,169,67.37869822485207,12,138,6666.591715976331,887.0,9162.0,2816.05325443787,341,5109
82,0.19595536525803336,0.06463924567374996,0.05989331464801762,0.015157147824367057,0.03066424018940317,0.046489561188662654,171,66.16959064327486,18,142,6588.619883040936,2060.0,10069.0,2783.1169590643276,817,5579
83,0.19692643433014356,0.0653342419888516,0.06051016979792,0.015310566382290114,0.03097276368111468,0.04696122518969914,169,67.8224852071006,18,145,6666.591715976331,4461.0,9767.0,2816.05325443787,918,4854
84,0.195704752956974,0.0637323357160771,0.059458992962088585,0.015024269497845189,0.030347300708559732,0.045934133405193256,170,66.81176470588235,13,137,6627.376470588235,2180.0,9062.0,2799.4882352941177,661,4776
85,0.1906390270519389,0.06200935985828144,0.05704299404592886,0.014462092977417074,0.029317350576825274,0.044547017323229854,167,67.87425149700599,19,119,6746.431137724551,2729.0,9852.0,2849.7784431137725,1190,5075
86,0.1929972398668965,0.06197704499425848,0.05803798151987622,0.014650642902312772,0.029568269877281228,0.0447266904461987,169,67.27218934911242,24,128,6666.591715976331,3803.0,9825.0,2816.05325443787,963,4701
87,0.1928039241004158,0.06179369312585845,0.057718701735724146,0.014583455222825892,0.029454650754136003,0.0445803728574361,169,67.2603550295858,13,141,6666.591715976331,1400.0,10319.0,2816.05325443787,716,6928
88,0.19560937519190996,0.06528064299330258,0.06016656377911934,0.015235634110248086,0.030854184568370302,0.046845402393153934,170,66.58235294117647,15,133,6627.376470588235,2766.0,9051.0,2799.4882352941177,1308,4943
89,0.19413920188616648,0.06415078278312712,0.05901057387089245,0.014954713702293843,0.030305613707810153,0.046038518336700474,168,67.44047619047619,19,131,6706.273809523809,3663.0,9650.0,2832.815476190476,1241,4944
90,0.1939287504624312,0.06409300825207928,0.059073329476742875,0.014957231649698421,0.030291387172053374,0.04600057026292215,168,67.68452380952381,17,132,6706.273809523809,2885.0,9616.0,2832.815476190476,844,5507
91,0.192870779292452,0.06403407663358436,0.05851923699688575,0.01485666072699221,0.030158442371531757,0.045888968235992755,167,67.80239520958084,23,141,6746.431137724551,3060.0,11052.0,2849.7784431137725,1707,4824
92,0.19662845086847763,0.06508178115379987,0.06023054225684139,0.01524142256957095,0.030838207574384158,0.04676912914585907,168,67.18452380952381,21,126,6706.273809523809,3879.0,10010.0,2832.815476190476,573,4682
93,0.19494912330670208,0.06356130941320091,0.059070517688139985,0.014940886939565745,0.030208885180615375,0.0457699464853899,172,67.05232558139535,25,132,6550.313953488372,4554.0,10209.0,2766.936046511628,1421,4897
94,0.19520735188854796,0.06431161283488429,0.05962692714379093,0.015081891353406207,0.030503852145652766,0.0462469514244056,169,67.28402366863905,25,175,6666.591715976331,4218.0,9588.0,2816.05325443787,1687,5014
95,0.197055349520753,0.06490652949698492,0.06042598114402653,0.01527370546587925,0.03086243649781195,0.04673265892014522,172,66.18604651162791,11,129,6550.313953488372,1556.0,9553.0,2766.936046511628,632,4885
96,0.19282160212171112,0.06282267107424802,0.058254079050479544,0.01473645837162707,0.029809342472800204,0.04520117817896252,170,66.8529411764706,19,126,6627.376470588235,2334.0,9341.0,2799.4882352941177,724,4739
97,0.1939964787382598,0.06331520204512867,0.058680914357620635,0.014849676796222289,0.030043585907555515,0.04555533440942794,168,67.79166666666667,16,144,6706.273809523809,2453.0,10514.0,2832.815476190476,844,5590
98,0.19384084578969074,0.06392126854754471,0.05894496798182149,0.014931324259017331,0.030242663493857957,0.045914469965192106,169,67.23668639053254,17,129,6666.591715976331,2483.0,10460.0,2816.05325443787,739,4541
99,0.19547789655993558,0.06359750744543018,0.05934107535271005,0.01499567164715876,0.030290135763493375,0.04584546455425653,169,67.65680473372781,24,131,6666.591715976331,3502.0,9155.0,2816.05325443787,1348,4865
